date,sensor_id,zone_id,ground_moisture,temperature,humidity,pH,nutrient_N,nutrient_P,nutrient_K
2024-05-14,S7_4,zone_7,10.0,19.04,72.6,5.86,24.16,21.46,204.02
2024-05-15,S7_4,zone_7,10.0,17.29,68.07,6.13,25.6,14.2,226.92
2024-05-16,S7_4,zone_7,10.0,24.46,41.1,6.21,24.65,19.27,198.93
2024-05-17,S7_4,zone_7,10.0,22.0,78.76,6.11,24.78,19.09,218.84
2024-05-18,S7_4,zone_7,10.0,17.35,67.29,6.04,22.58,27.35,240.56
2024-05-19,S7_4,zone_7,10.0,16.91,51.96,6.3,24.4,19.3,205.88
2024-05-20,S7_4,zone_7,10.0,23.36,42.93,6.07,23.59,10.0,170.81
2024-05-21,S7_4,zone_7,10.0,20.43,64.16,5.86,23.6,17.44,232.33
2024-05-22,S7_4,zone_7,10.0,22.74,55.18,5.61,24.99,18.65,223.25
2024-05-23,S7_4,zone_7,10.0,20.88,72.53,6.26,39.37,13.46,199.79
2024-05-24,S7_4,zone_7,10.0,14.69,65.71,5.97,40.52,10.0,224.54
2024-05-25,S7_4,zone_7,10.0,17.91,63.41,6.15,39.2,21.81,205.51
2024-05-26,S7_4,zone_7,10.0,16.18,70.7,6.23,38.2,20.37,211.31
2024-05-27,S7_4,zone_7,10.0,18.26,58.47,5.99,37.69,16.82,219.58
2024-05-28,S7_4,zone_7,10.0,15.9,75.91,6.04,36.59,10.56,228.23
2024-05-29,S7_4,zone_7,10.0,13.53,64.89,5.98,37.23,15.27,209.68
2024-05-30,S7_4,zone_7,10.0,20.23,59.19,6.12,37.84,19.39,212.15
2024-05-31,S7_4,zone_7,10.0,22.63,49.12,6.02,38.64,16.83,220.69
2024-06-01,S7_4,zone_7,10.0,28.65,38.14,6.16,38.12,15.22,208.75
2024-06-02,S7_4,zone_7,10.0,23.0,43.91,5.71,38.65,14.98,196.86
2024-06-03,S7_4,zone_7,10.0,21.55,46.77,5.95,39.26,15.06,204.68
2024-06-04,S7_4,zone_7,10.0,25.42,49.76,5.74,39.5,19.0,203.72
2024-06-05,S7_4,zone_7,10.0,31.19,54.66,5.87,40.39,23.58,170.55
2024-06-06,S7_4,zone_7,10.0,22.35,55.44,5.77,40.09,19.1,229.57
2024-06-07,S7_4,zone_7,10.0,26.34,59.92,6.22,38.43,20.6,190.03
2024-06-08,S7_4,zone_7,10.0,31.67,42.19,5.7,39.89,15.47,200.44
2024-06-09,S7_4,zone_7,10.0,26.76,56.45,6.02,41.08,18.84,240.56
2024-06-10,S7_4,zone_7,10.0,23.47,60.72,6.46,42.39,17.47,211.59
2024-06-11,S7_4,zone_7,10.0,35.01,44.94,6.1,41.97,19.59,189.7
2024-06-12,S7_4,zone_7,10.0,24.2,48.12,5.8,39.32,16.83,247.05
2024-06-13,S7_4,zone_7,10.0,31.46,55.57,5.91,39.51,16.98,223.21
2024-06-14,S7_4,zone_7,10.0,29.62,49.78,6.12,39.08,17.12,198.85
2024-06-15,S7_4,zone_7,10.0,21.56,56.19,5.97,40.66,18.4,210.56
2024-06-16,S7_4,zone_7,10.0,25.56,56.41,6.12,40.51,14.9,205.47
2024-06-17,S7_4,zone_7,10.0,22.68,52.22,5.68,41.93,12.14,191.63
2024-06-18,S7_4,zone_7,10.0,24.89,57.06,5.95,42.31,19.04,227.48
2024-06-19,S7_4,zone_7,10.0,32.42,63.09,6.08,42.02,15.79,176.84
2024-06-20,S7_4,zone_7,10.0,20.66,49.59,5.83,42.8,17.54,226.93
2024-06-21,S7_4,zone_7,10.48,17.96,60.44,5.99,42.9,21.16,191.6
2024-06-22,S7_4,zone_7,10.0,34.34,41.65,5.6,41.96,19.53,201.87
2024-06-23,S7_4,zone_7,10.0,26.67,55.28,6.1,41.81,16.46,195.58
2024-06-24,S7_4,zone_7,10.0,33.0,52.24,5.83,43.59,20.44,215.06
2024-06-25,S7_4,zone_7,10.0,30.75,60.11,5.98,44.08,14.14,213.12
2024-06-26,S7_4,zone_7,10.0,25.86,53.52,5.93,42.15,24.66,180.25
2024-06-27,S7_4,zone_7,10.0,38.19,53.3,5.62,41.6,19.09,210.59
2024-06-28,S7_4,zone_7,10.0,38.79,65.13,6.06,42.63,13.42,237.15
2024-06-29,S7_4,zone_7,10.0,24.0,54.93,5.95,43.02,14.91,219.93
2024-06-30,S7_4,zone_7,10.0,20.92,38.2,5.73,44.12,22.09,228.42
2024-07-01,S7_4,zone_7,10.0,24.89,45.46,5.81,43.56,17.43,201.9
2024-07-02,S7_4,zone_7,10.0,24.17,42.99,6.01,43.63,14.24,188.78
2024-07-03,S7_4,zone_7,10.0,34.81,54.12,5.98,42.67,13.73,207.11
2024-07-04,S7_4,zone_7,10.0,25.72,45.18,6.02,41.91,17.19,210.45
2024-07-05,S7_4,zone_7,10.0,29.11,41.56,5.56,43.66,14.7,228.9
2024-07-06,S7_4,zone_7,10.0,24.04,63.65,5.78,44.42,20.92,247.62
2024-07-07,S7_4,zone_7,10.0,32.17,57.18,6.18,45.24,20.24,191.07
2024-07-08,S7_4,zone_7,10.0,33.94,58.39,5.93,47.67,13.37,198.26
2024-07-09,S7_4,zone_7,10.0,31.68,60.37,6.07,46.95,21.61,171.94
2024-07-10,S7_4,zone_7,10.0,31.32,51.63,6.19,46.91,24.6,204.34
2024-07-11,S7_4,zone_7,10.0,28.5,46.63,5.65,48.43,20.02,209.91
2024-07-12,S7_4,zone_7,10.0,23.2,43.53,5.87,46.64,10.0,180.95
2024-07-13,S7_4,zone_7,10.0,22.72,49.12,5.69,46.04,21.02,201.51
2024-07-14,S7_4,zone_7,10.0,24.62,59.68,6.08,44.53,16.49,224.85
2024-07-15,S7_4,zone_7,10.0,24.52,73.58,5.9,46.91,22.77,226.42
2024-07-16,S7_4,zone_7,10.0,22.69,59.08,5.77,47.02,15.45,223.89
2024-07-17,S7_4,zone_7,10.0,28.4,57.28,5.85,45.51,18.3,200.88
2024-07-18,S7_4,zone_7,10.0,33.54,45.21,5.8,43.53,22.84,211.96
2024-07-19,S7_4,zone_7,11.55,24.04,47.73,5.8,43.79,10.0,250.7
2024-07-20,S7_4,zone_7,10.0,33.57,59.57,5.95,42.47,21.04,200.12
2024-07-21,S7_4,zone_7,10.0,33.7,43.46,5.81,43.33,19.35,212.51
2024-07-22,S7_4,zone_7,13.25,21.4,65.34,5.85,43.15,18.46,221.75
2024-07-23,S7_4,zone_7,11.61,20.88,52.71,5.79,41.79,14.45,203.02
2024-07-24,S7_4,zone_7,10.0,23.27,39.95,5.77,42.5,19.23,193.04
2024-07-25,S7_4,zone_7,10.0,34.29,61.08,5.73,42.2,15.74,205.71
2024-07-26,S7_4,zone_7,10.0,24.22,68.07,5.59,42.02,16.3,207.06
2024-07-27,S7_4,zone_7,10.45,22.42,51.51,5.86,42.56,16.54,199.48
2024-07-28,S7_4,zone_7,10.0,27.98,50.51,5.95,42.38,19.31,272.87
2024-07-29,S7_4,zone_7,10.0,34.34,36.22,6.13,41.77,18.03,244.25
2024-07-30,S7_4,zone_7,10.0,23.01,51.87,6.0,42.47,17.74,193.91
2024-07-31,S7_4,zone_7,10.0,24.12,63.07,5.85,43.04,15.31,204.03
2024-08-01,S7_4,zone_7,10.0,35.7,55.04,5.92,41.61,11.5,193.78
2024-08-02,S7_4,zone_7,10.0,30.52,42.17,5.99,41.54,13.21,206.46
2024-08-03,S7_4,zone_7,10.0,20.08,47.8,5.96,41.68,18.18,187.53
2024-08-04,S7_4,zone_7,10.0,27.99,40.64,5.77,42.01,18.86,191.23
2024-08-05,S7_4,zone_7,10.28,24.93,53.38,5.93,40.56,16.07,222.61
2024-08-06,S7_4,zone_7,10.0,28.86,56.36,5.72,40.44,20.18,215.22
2024-08-07,S7_4,zone_7,10.0,20.68,62.05,5.95,36.95,20.81,198.71
2024-08-08,S7_4,zone_7,10.0,25.46,48.08,5.94,36.29,21.17,244.89
2024-08-09,S7_4,zone_7,10.0,27.99,68.88,5.75,36.72,20.69,188.6
2024-08-10,S7_4,zone_7,10.0,25.93,72.91,5.91,37.63,21.29,219.19
2024-08-11,S7_4,zone_7,10.0,33.1,48.74,5.7,36.69,24.72,214.79
2024-08-12,S7_4,zone_7,10.0,27.28,51.32,5.85,37.18,12.65,221.23
2024-08-13,S7_4,zone_7,10.0,20.02,57.54,6.02,37.16,11.25,212.63
2024-08-14,S7_4,zone_7,10.0,22.81,52.67,5.84,37.11,17.59,185.15
2024-08-15,S7_4,zone_7,10.5,22.66,55.99,6.12,37.94,20.43,223.96
2024-08-16,S7_4,zone_7,10.0,33.28,51.51,5.6,38.13,14.76,233.16
2024-08-17,S7_4,zone_7,10.0,28.88,53.96,5.97,35.97,15.21,198.73
2024-08-18,S7_4,zone_7,10.0,22.63,37.28,5.79,35.79,18.56,173.29
2024-08-19,S7_4,zone_7,10.0,33.38,49.97,5.76,34.48,19.87,213.44
2024-08-20,S7_4,zone_7,10.0,33.59,65.96,5.84,34.48,22.41,197.68
2024-08-21,S7_4,zone_7,10.16,23.2,53.06,5.9,50.0,10.32,224.57
2024-08-22,S7_4,zone_7,10.0,24.67,59.53,5.8,50.0,12.42,183.05
2024-08-23,S7_4,zone_7,10.0,29.74,60.33,5.81,49.85,16.04,200.03
2024-08-24,S7_4,zone_7,10.0,31.36,64.85,5.95,50.0,21.06,227.3
2024-08-25,S7_4,zone_7,10.0,28.93,57.96,6.18,48.81,16.23,222.6
2024-08-26,S7_4,zone_7,10.0,30.55,50.19,5.65,49.5,13.56,209.33
2024-08-27,S7_4,zone_7,10.0,33.07,57.89,5.95,45.92,19.53,219.43
2024-08-28,S7_4,zone_7,10.0,36.54,60.61,5.86,46.42,21.09,176.69
2024-08-29,S7_4,zone_7,10.0,30.31,56.96,5.93,45.39,15.65,213.48
2024-08-30,S7_4,zone_7,10.0,20.68,60.64,5.71,42.21,17.93,215.36
2024-08-31,S7_4,zone_7,10.0,31.04,33.68,5.88,44.06,20.32,225.75
2024-09-01,S7_4,zone_7,11.68,17.17,77.07,5.94,44.99,13.19,188.26
2024-09-02,S7_4,zone_7,12.21,18.43,65.13,5.81,45.45,14.44,206.29
2024-09-03,S7_4,zone_7,10.0,18.44,66.41,6.24,47.67,14.42,229.03
2024-09-04,S7_4,zone_7,10.0,18.61,59.58,5.78,48.87,23.74,197.88
2024-09-05,S7_4,zone_7,10.0,21.4,54.16,6.0,49.5,14.76,220.46
2024-09-06,S7_4,zone_7,10.0,27.15,57.45,5.85,49.37,16.36,217.75
2024-09-07,S7_4,zone_7,10.0,21.54,56.57,5.65,50.0,17.69,219.88
2024-09-08,S7_4,zone_7,10.0,19.72,57.85,5.64,49.58,16.24,192.73
2024-09-09,S7_4,zone_7,11.84,11.72,58.84,6.12,50.0,22.4,199.97
2024-09-10,S7_4,zone_7,10.0,19.74,47.36,5.76,49.73,21.86,225.89
2024-09-11,S7_4,zone_7,10.0,26.86,57.22,6.09,50.0,21.16,205.17
2024-09-12,S7_4,zone_7,10.0,19.12,61.1,5.96,50.0,18.62,204.54
2024-09-13,S7_4,zone_7,10.0,23.95,67.43,6.11,50.0,17.96,208.43
2024-09-14,S7_4,zone_7,10.0,26.88,54.16,6.02,50.0,17.62,222.04
2024-09-15,S7_4,zone_7,10.0,22.6,54.18,5.86,49.79,16.26,235.03
2024-09-16,S7_4,zone_7,11.68,18.4,56.24,5.85,50.0,16.57,254.74
2024-09-17,S7_4,zone_7,10.0,24.62,51.61,5.75,49.37,21.58,193.03
2024-09-18,S7_4,zone_7,10.0,26.4,54.86,6.22,48.42,13.67,218.25
2024-09-19,S7_4,zone_7,10.0,16.43,44.42,5.79,48.82,11.58,202.33
2024-09-20,S7_4,zone_7,10.0,23.01,64.57,5.85,50.0,20.21,217.99
2024-09-21,S7_4,zone_7,10.0,26.99,59.92,6.06,49.38,21.15,184.64
2024-09-22,S7_4,zone_7,10.0,22.23,80.12,5.93,49.91,14.2,213.85
2024-09-23,S7_4,zone_7,10.0,19.05,65.57,5.89,50.0,18.56,214.16
2024-09-24,S7_4,zone_7,10.0,18.67,69.67,5.95,50.0,14.17,231.87
2024-09-25,S7_4,zone_7,10.0,17.14,55.25,5.79,48.56,14.79,196.84
2024-09-26,S7_4,zone_7,10.0,28.45,60.59,5.92,49.19,24.25,216.01
2024-09-27,S7_4,zone_7,10.0,17.62,48.32,5.84,49.72,10.52,228.42
2024-09-28,S7_4,zone_7,10.0,20.59,50.15,5.84,50.0,16.46,176.43
2024-09-29,S7_4,zone_7,10.0,26.39,46.23,5.77,50.0,14.82,187.69
2024-09-30,S7_4,zone_7,10.03,13.31,74.12,6.24,48.02,18.55,199.37
2024-10-01,S7_4,zone_7,10.0,21.77,63.18,5.9,48.03,18.2,199.9
2024-10-02,S7_4,zone_7,10.0,16.39,75.19,5.86,48.88,12.08,193.45
2024-10-03,S7_4,zone_7,10.0,21.27,55.87,6.03,47.51,19.63,203.68
2024-10-04,S7_4,zone_7,11.39,15.5,56.71,6.12,48.09,18.94,228.03
2024-10-05,S7_4,zone_7,10.0,27.42,63.75,5.72,47.75,19.49,199.5
2024-10-06,S7_4,zone_7,10.0,21.28,61.15,5.8,46.2,21.61,230.77
2024-10-07,S7_4,zone_7,10.0,18.35,68.97,6.09,47.51,21.7,222.92
2024-10-08,S7_4,zone_7,10.0,30.43,56.4,6.06,48.47,14.15,229.32
2024-10-09,S7_4,zone_7,10.0,26.07,73.62,5.96,47.65,19.61,188.69
2024-10-10,S7_4,zone_7,10.27,17.82,69.31,5.99,47.38,14.11,193.02
2024-10-11,S7_4,zone_7,10.0,17.83,58.62,6.03,45.45,14.37,214.95
2024-10-12,S7_4,zone_7,10.0,19.08,58.65,6.07,45.29,16.83,176.22
2024-10-13,S7_4,zone_7,10.0,26.84,61.59,5.79,46.72,17.06,206.8
2024-10-14,S7_4,zone_7,10.0,23.08,57.76,6.04,46.53,21.53,222.03
2024-10-15,S7_4,zone_7,10.0,21.61,55.27,6.08,46.12,15.12,208.19
2024-10-16,S7_4,zone_7,10.0,24.36,55.68,6.08,49.73,19.39,230.86
2024-10-17,S7_4,zone_7,10.52,23.16,61.03,5.86,49.31,20.97,181.71
2024-10-18,S7_4,zone_7,10.58,20.51,60.3,5.73,50.0,17.75,216.71
2024-10-19,S7_4,zone_7,10.0,21.99,61.06,5.67,49.31,18.94,204.5
2024-10-20,S7_4,zone_7,10.0,19.95,49.83,6.11,48.74,15.77,202.45
2024-10-21,S7_4,zone_7,10.0,17.45,68.85,5.84,48.43,15.86,201.22
2024-10-22,S7_4,zone_7,11.85,13.85,70.37,5.78,47.13,19.01,186.85
2024-10-23,S7_4,zone_7,10.0,19.87,45.27,5.85,47.41,13.36,199.0
2024-10-24,S7_4,zone_7,10.21,24.75,58.48,5.94,47.57,19.07,183.72
2024-10-25,S7_4,zone_7,10.0,27.48,51.6,5.89,47.35,18.07,188.32
2024-10-26,S7_4,zone_7,10.34,25.63,75.85,5.77,46.43,16.4,209.6
2024-10-27,S7_4,zone_7,10.0,20.89,49.36,5.88,47.26,17.63,183.42
2024-10-28,S7_4,zone_7,10.0,20.08,66.17,5.73,46.93,21.07,226.82
2024-10-29,S7_4,zone_7,10.0,12.21,60.3,6.23,49.35,15.83,200.84
2024-10-30,S7_4,zone_7,10.0,18.76,66.78,5.85,48.29,15.49,249.24
2024-10-31,S7_4,zone_7,10.0,20.05,70.11,5.98,48.23,15.06,222.97
2024-11-01,S7_4,zone_7,10.0,20.79,58.08,6.17,48.55,18.39,204.18
2024-11-02,S7_4,zone_7,10.58,19.04,69.8,5.83,48.43,14.15,245.54
2024-11-03,S7_4,zone_7,10.68,13.49,72.64,5.96,47.17,21.74,200.74
2024-11-04,S7_4,zone_7,10.77,20.14,62.92,6.09,46.43,15.75,215.13
2024-11-05,S7_4,zone_7,10.0,20.69,57.15,5.93,45.9,13.65,199.32
2024-11-06,S7_4,zone_7,10.0,28.23,62.55,6.03,45.96,18.17,179.03
2024-11-07,S7_4,zone_7,10.0,26.9,68.62,5.91,45.08,23.67,225.94
2024-11-08,S7_4,zone_7,10.0,23.27,63.46,6.09,43.07,22.09,193.56
2024-11-09,S7_4,zone_7,10.0,23.56,62.89,5.93,42.07,16.17,184.79
2024-11-10,S7_4,zone_7,10.0,16.55,66.32,6.03,40.57,23.4,204.79
2024-11-11,S7_4,zone_7,10.0,28.66,63.7,5.93,39.97,21.78,221.32
2024-11-12,S7_4,zone_7,10.0,17.95,77.8,5.99,39.43,19.35,200.75
2024-11-13,S7_4,zone_7,10.0,18.22,61.15,5.74,40.75,18.85,229.95
2024-11-14,S7_4,zone_7,10.0,26.16,58.38,5.95,41.8,16.99,195.66
2024-11-15,S7_4,zone_7,10.0,21.79,52.12,5.79,41.57,19.44,214.72
2024-11-16,S7_4,zone_7,12.07,20.07,60.88,5.95,42.13,19.82,203.71
2024-11-17,S7_4,zone_7,10.55,25.82,63.49,5.88,43.76,20.2,220.03
2024-11-18,S7_4,zone_7,10.0,21.07,64.76,6.09,42.76,22.45,233.46
2024-11-19,S7_4,zone_7,10.77,14.28,76.98,6.2,50.0,15.04,175.87
2024-11-20,S7_4,zone_7,10.03,26.61,63.4,6.18,50.0,18.92,211.5
2024-11-21,S7_4,zone_7,10.0,27.55,62.39,6.04,50.0,19.25,237.03
2024-11-22,S7_4,zone_7,10.59,16.13,73.41,6.07,49.16,19.17,212.48
2024-11-23,S7_4,zone_7,10.0,16.11,73.06,6.02,47.37,21.89,243.04
2024-11-24,S7_4,zone_7,10.0,29.77,47.0,6.12,46.33,14.71,216.93
2024-11-25,S7_4,zone_7,10.0,17.34,61.72,6.36,46.49,18.56,216.11
2024-11-26,S7_4,zone_7,10.0,19.91,70.61,6.05,47.37,19.7,201.52
2024-11-27,S7_4,zone_7,10.0,17.47,57.96,5.8,45.71,11.83,198.35
2024-11-28,S7_4,zone_7,10.0,27.23,59.62,6.11,47.34,12.5,210.79
2024-11-29,S7_4,zone_7,10.0,13.38,61.65,5.84,47.29,15.96,211.86
2024-11-30,S7_4,zone_7,10.0,16.66,61.91,6.02,46.77,18.79,188.36
2024-12-01,S7_4,zone_7,12.38,5.23,81.25,6.06,46.09,21.22,194.93
2024-12-02,S7_4,zone_7,10.0,18.7,80.36,5.86,45.25,13.95,196.81
2024-12-03,S7_4,zone_7,12.31,5.56,77.87,6.26,45.05,21.66,183.27
2024-12-04,S7_4,zone_7,11.93,8.34,74.26,6.06,44.26,18.17,174.36
2024-12-05,S7_4,zone_7,10.0,14.7,66.53,5.99,45.75,16.1,173.89
2024-12-06,S7_4,zone_7,10.0,19.76,73.67,6.0,46.09,12.81,215.16
2024-12-07,S7_4,zone_7,10.0,16.18,76.68,5.9,48.41,18.38,197.41
2024-12-08,S7_4,zone_7,12.14,9.61,66.57,6.19,47.37,19.24,261.56
2024-12-09,S7_4,zone_7,10.0,18.33,58.37,5.99,47.35,10.0,214.66
2024-12-10,S7_4,zone_7,10.0,17.66,67.06,5.95,49.54,17.8,217.17
2024-12-11,S7_4,zone_7,10.0,12.84,74.42,6.12,48.34,14.83,221.89
2024-12-12,S7_4,zone_7,11.56,9.42,84.05,5.91,48.22,15.85,229.62
2024-12-13,S7_4,zone_7,11.66,19.63,65.5,5.86,47.57,16.37,199.28
2024-12-14,S7_4,zone_7,11.8,12.88,63.34,5.99,45.7,14.99,213.18
2024-12-15,S7_4,zone_7,10.0,15.19,75.95,5.9,46.14,21.43,226.3
2024-12-16,S7_4,zone_7,10.0,17.95,65.83,6.32,47.26,16.05,213.74
2024-12-17,S7_4,zone_7,10.0,12.23,67.93,5.83,47.62,16.65,183.6
2024-12-18,S7_4,zone_7,10.0,14.01,61.72,5.87,47.43,23.86,224.3
2024-12-19,S7_4,zone_7,10.0,6.95,77.66,6.38,46.85,17.85,230.78
2024-12-20,S7_4,zone_7,10.87,11.76,74.13,6.14,46.82,17.95,212.5
2024-12-21,S7_4,zone_7,10.0,12.87,63.53,6.15,46.39,11.66,214.36
2024-12-22,S7_4,zone_7,10.0,13.57,66.15,6.18,47.36,12.07,213.65
2024-12-23,S7_4,zone_7,10.1,10.55,69.23,5.69,46.72,18.2,160.05
2024-12-24,S7_4,zone_7,10.0,7.72,67.83,5.97,46.79,17.48,210.28
2024-12-25,S7_4,zone_7,11.22,7.71,71.01,5.97,47.55,17.27,206.32
2024-12-26,S7_4,zone_7,10.0,9.71,75.53,6.3,46.71,19.27,233.09
2024-12-27,S7_4,zone_7,10.0,15.68,69.3,5.91,48.26,17.12,197.67
2024-12-28,S7_4,zone_7,11.26,8.64,73.64,6.12,49.62,18.54,200.09
2024-12-29,S7_4,zone_7,10.0,13.41,73.72,5.82,48.08,12.64,208.81
2024-12-30,S7_4,zone_7,11.09,8.27,91.7,6.27,49.01,15.76,203.2
2024-12-31,S7_4,zone_7,10.0,15.72,69.46,6.09,48.28,19.4,200.8
2025-01-01,S7_4,zone_7,10.0,14.36,70.52,6.11,47.97,20.24,207.03
2025-01-02,S7_4,zone_7,10.0,17.76,69.16,6.05,47.86,15.95,214.97
2025-01-03,S7_4,zone_7,10.0,11.45,73.69,5.87,49.91,22.62,211.96
2025-01-04,S7_4,zone_7,10.0,14.99,59.94,6.15,49.03,14.75,203.03
2025-01-05,S7_4,zone_7,10.0,17.06,61.05,5.8,48.31,21.78,206.77
2025-01-06,S7_4,zone_7,10.0,17.45,70.22,6.12,48.75,20.46,190.69
2025-01-07,S7_4,zone_7,10.0,14.49,78.57,5.97,47.04,19.27,240.74
2025-01-08,S7_4,zone_7,10.0,9.41,54.14,6.1,44.52,22.97,226.36
2025-01-09,S7_4,zone_7,10.0,15.61,84.7,5.91,44.18,17.12,191.38
2025-01-10,S7_4,zone_7,10.0,14.08,61.73,5.91,44.06,20.06,188.67
2025-01-11,S7_4,zone_7,10.0,14.53,93.22,6.12,43.88,14.0,215.67
2025-01-12,S7_4,zone_7,10.0,9.88,69.67,6.28,43.47,14.34,214.39
2025-01-13,S7_4,zone_7,10.0,12.29,77.91,6.35,44.26,20.83,189.59
2025-01-14,S7_4,zone_7,10.0,10.43,60.72,6.36,43.34,21.19,195.46
2025-01-15,S7_4,zone_7,10.0,7.01,71.31,6.06,43.8,24.02,206.2
2025-01-16,S7_4,zone_7,10.0,8.96,67.27,5.95,45.37,11.78,192.82
2025-01-17,S7_4,zone_7,10.0,10.38,79.87,5.86,42.95,13.13,229.09
2025-01-18,S7_4,zone_7,10.0,14.25,63.49,6.17,41.17,20.04,189.28
2025-01-19,S7_4,zone_7,10.0,20.29,73.6,6.29,41.4,20.95,207.31
2025-01-20,S7_4,zone_7,10.0,12.77,74.35,6.02,39.4,17.69,239.49
2025-01-21,S7_4,zone_7,10.0,10.12,76.27,6.41,39.55,16.87,214.18
2025-01-22,S7_4,zone_7,10.62,15.35,79.08,6.07,37.54,15.74,209.78
2025-01-23,S7_4,zone_7,10.0,12.67,86.01,6.04,39.2,17.46,228.57
2025-01-24,S7_4,zone_7,10.0,13.17,66.43,6.44,40.58,19.58,226.61
2025-01-25,S7_4,zone_7,10.0,18.45,62.72,6.2,38.49,15.96,212.73
2025-01-26,S7_4,zone_7,11.55,8.67,76.07,5.91,37.56,16.0,212.96
2025-01-27,S7_4,zone_7,10.0,8.23,79.66,6.01,36.61,21.61,204.94
2025-01-28,S7_4,zone_7,10.0,14.87,71.5,5.91,36.77,16.19,220.46
2025-01-29,S7_4,zone_7,10.0,17.45,77.35,6.2,37.32,19.0,194.1
2025-01-30,S7_4,zone_7,10.0,19.44,69.24,6.35,36.07,11.89,234.96
2025-01-31,S7_4,zone_7,10.0,12.29,64.92,6.01,37.59,15.73,204.18
2025-02-01,S7_4,zone_7,10.0,12.98,74.4,6.26,39.0,19.9,243.05
2025-02-02,S7_4,zone_7,10.0,15.36,67.35,5.86,37.59,25.34,190.98
2025-02-03,S7_4,zone_7,10.0,18.38,78.74,6.15,39.59,20.8,229.79
2025-02-04,S7_4,zone_7,10.0,11.59,68.44,6.05,40.51,22.99,185.14
2025-02-05,S7_4,zone_7,10.0,10.38,78.72,6.0,40.05,13.7,205.11
2025-02-06,S7_4,zone_7,10.0,10.88,69.05,5.95,40.3,18.37,201.38
2025-02-07,S7_4,zone_7,10.0,10.9,69.8,6.17,40.56,16.87,220.39
2025-02-08,S7_4,zone_7,10.0,16.88,68.88,6.22,40.79,20.04,212.51
2025-02-09,S7_4,zone_7,10.0,16.73,75.62,6.21,39.93,13.67,221.67
2025-02-10,S7_4,zone_7,10.0,7.98,51.04,6.14,41.68,15.66,208.71
2025-02-11,S7_4,zone_7,10.0,15.86,77.96,6.33,41.6,13.99,183.5
2025-02-12,S7_4,zone_7,10.0,15.64,69.37,5.86,40.59,19.17,203.32
2025-02-13,S7_4,zone_7,10.0,13.11,61.29,6.26,39.37,16.13,177.17
2025-02-14,S7_4,zone_7,10.0,14.85,63.17,5.91,39.19,18.91,211.05
2025-02-15,S7_4,zone_7,10.0,19.72,71.33,6.11,38.01,11.94,193.93
2025-02-16,S7_4,zone_7,10.0,11.32,54.22,6.15,38.37,19.52,204.51
2025-02-17,S7_4,zone_7,10.0,12.53,66.12,5.94,49.11,14.5,186.39
2025-02-18,S7_4,zone_7,10.53,10.04,71.43,6.08,48.77,10.53,209.41
2025-02-19,S7_4,zone_7,10.0,14.15,69.37,5.89,47.94,21.19,185.81
2025-02-20,S7_4,zone_7,12.84,7.57,79.07,6.26,48.93,17.69,164.13
2025-02-21,S7_4,zone_7,10.0,11.04,70.18,5.99,50.0,13.83,222.71
2025-02-22,S7_4,zone_7,10.0,13.88,72.96,6.13,49.62,19.79,195.37
2025-02-23,S7_4,zone_7,10.0,12.04,57.68,5.99,48.46,22.04,175.23
2025-02-24,S7_4,zone_7,10.0,6.4,56.62,5.92,49.49,13.71,208.81
2025-02-25,S7_4,zone_7,10.0,11.84,69.09,5.8,50.0,22.0,191.98
2025-02-26,S7_4,zone_7,10.0,7.42,77.14,6.03,48.89,19.5,211.04
2025-02-27,S7_4,zone_7,10.0,15.27,70.11,6.09,49.03,18.48,178.4
2025-02-28,S7_4,zone_7,10.94,11.51,57.24,5.95,49.51,20.19,193.7
2025-03-01,S7_4,zone_7,10.0,15.02,55.71,6.01,50.0,16.91,203.39
2025-03-02,S7_4,zone_7,10.0,20.19,49.48,6.14,50.0,15.49,201.22
2025-03-03,S7_4,zone_7,10.0,14.66,54.0,6.03,49.43,15.83,174.06
2025-03-04,S7_4,zone_7,10.0,24.62,64.74,6.17,48.01,18.5,240.3
2025-03-05,S7_4,zone_7,10.0,13.11,72.16,5.9,48.69,16.38,215.16
2025-03-06,S7_4,zone_7,10.0,17.03,68.85,5.86,49.04,22.71,231.78
2025-03-07,S7_4,zone_7,10.0,21.4,66.54,5.85,49.17,17.54,208.83
2025-03-08,S7_4,zone_7,10.0,19.33,70.38,5.95,50.0,15.71,191.2
2025-03-09,S7_4,zone_7,10.0,17.6,55.22,5.68,49.05,19.08,244.09
2025-03-10,S7_4,zone_7,10.0,21.1,57.34,6.15,49.4,23.25,208.36
2025-03-11,S7_4,zone_7,10.0,16.72,61.29,6.26,48.39,18.44,238.12
2025-03-12,S7_4,zone_7,10.0,16.14,59.25,6.2,46.68,15.34,198.04
2025-03-13,S7_4,zone_7,10.0,19.25,76.11,6.03,45.56,17.3,212.59
2025-03-14,S7_4,zone_7,10.0,17.11,64.16,6.29,44.81,22.66,190.07
2025-03-15,S7_4,zone_7,10.0,17.72,68.94,6.09,43.64,12.56,198.51
2025-03-16,S7_4,zone_7,10.0,21.72,63.43,6.16,43.72,18.75,187.45
2025-03-17,S7_4,zone_7,10.0,20.38,50.98,6.19,43.27,15.95,190.26
2025-03-18,S7_4,zone_7,10.0,19.15,62.49,6.01,41.92,24.0,224.4
