date,sensor_id,zone_id,ground_moisture,temperature,humidity,pH,nutrient_N,nutrient_P,nutrient_K
2024-10-09,S7_8,zone_7,10.0,14.46,65.77,5.9,46.37,17.32,191.43
2024-10-10,S7_8,zone_7,10.0,24.42,59.16,6.04,44.19,16.78,215.81
2024-10-11,S7_8,zone_7,10.0,23.22,68.78,5.95,44.66,15.08,202.48
2024-10-12,S7_8,zone_7,10.0,13.43,50.24,5.94,47.31,20.77,235.4
2024-10-13,S7_8,zone_7,10.0,21.91,53.47,5.83,46.81,19.56,220.5
2024-10-14,S7_8,zone_7,10.0,26.98,50.74,5.91,48.42,24.78,220.0
2024-10-15,S7_8,zone_7,10.0,26.42,60.39,5.89,48.42,10.0,210.16
2024-10-16,S7_8,zone_7,10.0,22.45,50.64,5.78,49.88,22.03,223.31
2024-10-17,S7_8,zone_7,10.0,20.09,56.26,5.76,50.0,22.53,184.5
2024-10-18,S7_8,zone_7,10.0,11.34,62.73,5.81,48.88,19.9,220.63
2024-10-19,S7_8,zone_7,10.86,25.04,66.21,6.01,45.59,19.5,201.46
2024-10-20,S7_8,zone_7,10.0,24.81,47.09,6.12,44.91,17.73,195.23
2024-10-21,S7_8,zone_7,10.0,24.92,41.31,6.04,46.42,18.0,182.31
2024-10-22,S7_8,zone_7,10.0,22.68,68.84,5.96,45.5,13.63,190.28
2024-10-23,S7_8,zone_7,10.0,23.53,44.64,5.93,45.66,20.23,203.26
2024-10-24,S7_8,zone_7,10.0,17.83,55.92,5.76,44.53,18.72,199.99
2024-10-25,S7_8,zone_7,10.0,26.0,66.4,5.97,46.51,17.41,181.9
2024-10-26,S7_8,zone_7,10.0,28.28,58.26,6.22,46.98,20.76,182.89
2024-10-27,S7_8,zone_7,10.0,26.48,66.67,5.87,45.98,10.34,198.29
2024-10-28,S7_8,zone_7,10.0,18.51,62.64,6.02,45.58,14.97,218.4
2024-10-29,S7_8,zone_7,10.0,12.86,58.87,6.14,43.65,20.68,199.71
2024-10-30,S7_8,zone_7,10.0,25.5,43.34,5.67,44.1,17.23,188.94
2024-10-31,S7_8,zone_7,10.0,18.42,60.82,6.06,43.47,16.26,200.19
2024-11-01,S7_8,zone_7,10.0,14.01,60.17,5.98,43.17,15.33,218.09
2024-11-02,S7_8,zone_7,10.0,14.92,47.42,5.85,43.11,22.83,210.87
2024-11-03,S7_8,zone_7,10.0,29.45,45.76,5.99,42.87,16.97,240.65
2024-11-04,S7_8,zone_7,10.0,20.33,53.2,6.08,45.29,18.73,208.59
2024-11-05,S7_8,zone_7,10.0,18.24,63.02,5.98,44.07,18.34,239.81
2024-11-06,S7_8,zone_7,10.0,27.29,51.03,5.97,41.92,20.22,174.25
2024-11-07,S7_8,zone_7,10.0,20.43,56.78,6.03,42.26,22.9,205.8
2024-11-08,S7_8,zone_7,10.0,22.16,44.33,5.91,43.3,20.5,220.66
2024-11-09,S7_8,zone_7,10.75,17.79,60.45,5.92,45.13,13.52,197.65
2024-11-10,S7_8,zone_7,10.0,15.92,60.27,6.15,45.04,18.68,190.01
2024-11-11,S7_8,zone_7,10.17,17.09,67.75,6.21,45.3,17.22,236.14
2024-11-12,S7_8,zone_7,10.0,17.15,46.06,6.08,45.72,14.65,219.08
2024-11-13,S7_8,zone_7,10.0,25.26,47.35,5.97,44.42,17.59,200.49
2024-11-14,S7_8,zone_7,10.0,20.9,61.79,5.77,46.53,18.18,216.32
2024-11-15,S7_8,zone_7,10.0,20.51,48.53,5.93,45.32,17.35,216.5
2024-11-16,S7_8,zone_7,10.0,13.57,62.91,5.91,47.01,18.1,182.79
2024-11-17,S7_8,zone_7,10.0,21.64,65.37,6.14,44.81,14.76,178.06
2024-11-18,S7_8,zone_7,10.0,17.82,43.58,6.19,44.67,26.72,193.12
2024-11-19,S7_8,zone_7,10.0,25.86,57.39,6.0,46.17,20.48,204.45
2024-11-20,S7_8,zone_7,10.0,19.82,51.83,6.1,46.1,16.92,206.69
2024-11-21,S7_8,zone_7,10.0,15.25,61.03,6.11,46.88,11.88,214.61
2024-11-22,S7_8,zone_7,10.0,21.25,57.43,5.89,48.14,10.0,192.12
2024-11-23,S7_8,zone_7,10.0,27.87,63.72,5.92,47.79,22.42,205.83
2024-11-24,S7_8,zone_7,10.0,20.47,47.65,6.36,49.47,15.69,209.85
2024-11-25,S7_8,zone_7,10.0,26.68,50.01,5.89,50.0,23.08,211.03
2024-11-26,S7_8,zone_7,10.0,19.23,58.03,5.99,50.0,16.78,237.43
2024-11-27,S7_8,zone_7,10.0,25.43,51.24,6.04,49.5,22.99,231.34
2024-11-28,S7_8,zone_7,10.0,18.82,59.12,5.83,48.69,18.92,229.57
2024-11-29,S7_8,zone_7,10.0,13.63,67.09,6.05,48.42,19.37,202.57
2024-11-30,S7_8,zone_7,10.0,19.37,55.31,5.82,49.61,20.87,191.18
2024-12-01,S7_8,zone_7,10.0,11.99,62.26,6.01,47.97,19.17,196.62
2024-12-02,S7_8,zone_7,10.0,10.07,73.16,5.99,48.9,17.68,174.09
2024-12-03,S7_8,zone_7,10.05,14.09,63.73,6.24,49.16,16.77,184.7
2024-12-04,S7_8,zone_7,10.0,12.0,74.67,5.79,47.33,17.25,210.64
2024-12-05,S7_8,zone_7,10.0,17.11,57.89,5.86,47.19,15.17,196.76
2024-12-06,S7_8,zone_7,10.0,12.43,74.95,6.12,45.76,19.23,210.39
2024-12-07,S7_8,zone_7,10.0,15.01,62.51,5.8,44.84,15.67,203.17
2024-12-08,S7_8,zone_7,10.62,16.8,70.17,6.06,45.71,21.49,190.57
2024-12-09,S7_8,zone_7,10.0,14.96,67.32,6.01,43.44,12.83,185.34
2024-12-10,S7_8,zone_7,10.0,8.73,62.7,6.01,44.53,19.71,213.01
2024-12-11,S7_8,zone_7,10.0,16.94,54.93,5.94,45.68,17.07,213.74
2024-12-12,S7_8,zone_7,10.0,11.1,67.15,6.15,45.0,15.33,206.35
2024-12-13,S7_8,zone_7,10.0,12.65,67.8,5.85,45.07,20.4,202.32
2024-12-14,S7_8,zone_7,10.0,6.35,65.15,5.92,50.0,22.06,200.7
2024-12-15,S7_8,zone_7,10.0,19.02,70.2,6.04,50.0,22.58,235.56
2024-12-16,S7_8,zone_7,10.0,12.56,71.33,5.8,49.99,15.5,206.37
2024-12-17,S7_8,zone_7,10.0,12.81,66.85,5.96,48.15,19.24,228.94
2024-12-18,S7_8,zone_7,10.0,11.94,69.11,6.28,50.0,21.68,160.15
2024-12-19,S7_8,zone_7,10.0,12.78,63.02,6.03,49.36,16.96,197.44
2024-12-20,S7_8,zone_7,10.0,8.18,57.98,6.31,50.0,17.07,223.44
2024-12-21,S7_8,zone_7,10.21,10.94,59.25,6.0,50.0,17.78,184.5
2024-12-22,S7_8,zone_7,10.15,11.48,73.26,6.06,49.81,16.0,174.16
2024-12-23,S7_8,zone_7,10.0,18.02,70.27,6.08,48.51,17.59,201.81
2024-12-24,S7_8,zone_7,11.75,11.07,64.06,5.97,46.51,19.95,224.35
2024-12-25,S7_8,zone_7,10.0,7.99,68.79,6.07,45.62,22.28,187.77
2024-12-26,S7_8,zone_7,10.35,7.86,58.16,6.04,46.23,20.93,171.32
2024-12-27,S7_8,zone_7,10.0,12.68,70.86,6.17,47.07,14.9,199.72
2024-12-28,S7_8,zone_7,11.51,5.08,76.6,5.95,46.56,16.06,195.97
2024-12-29,S7_8,zone_7,11.88,8.97,80.05,6.01,47.25,24.11,214.71
2024-12-30,S7_8,zone_7,10.0,16.61,64.26,6.04,49.41,16.11,204.07
2024-12-31,S7_8,zone_7,10.0,12.14,66.2,6.04,49.71,20.0,209.13
2025-01-01,S7_8,zone_7,10.0,13.66,64.96,5.64,50.0,16.81,211.87
2025-01-02,S7_8,zone_7,10.0,7.5,58.39,5.98,50.0,20.32,180.4
2025-01-03,S7_8,zone_7,10.0,10.77,57.01,6.23,48.52,17.54,219.39
2025-01-04,S7_8,zone_7,10.0,14.7,60.07,6.13,48.64,18.73,213.07
2025-01-05,S7_8,zone_7,10.0,17.84,66.96,6.15,49.37,18.29,219.69
2025-01-06,S7_8,zone_7,10.0,14.34,71.94,6.34,49.47,20.09,197.03
2025-01-07,S7_8,zone_7,10.0,8.87,71.23,6.22,48.9,15.7,194.07
2025-01-08,S7_8,zone_7,10.0,8.65,62.6,6.17,50.0,15.82,183.38
2025-01-09,S7_8,zone_7,10.0,11.46,73.85,6.12,50.0,23.69,193.64
2025-01-10,S7_8,zone_7,10.0,18.28,67.14,5.96,49.85,21.91,174.69
2025-01-11,S7_8,zone_7,10.0,17.17,64.96,6.13,50.0,15.95,194.64
2025-01-12,S7_8,zone_7,10.0,8.42,52.75,6.1,49.49,15.86,219.41
2025-01-13,S7_8,zone_7,10.0,11.58,68.89,6.16,50.0,20.31,238.07
2025-01-14,S7_8,zone_7,10.0,13.81,61.97,6.19,50.0,19.36,191.37
2025-01-15,S7_8,zone_7,10.0,5.74,65.52,6.2,50.0,14.49,226.21
2025-01-16,S7_8,zone_7,10.0,9.36,63.42,6.33,50.0,14.73,197.91
2025-01-17,S7_8,zone_7,10.0,11.95,61.59,6.03,50.0,18.1,185.05
2025-01-18,S7_8,zone_7,10.0,12.64,55.63,6.09,47.89,19.78,215.09
2025-01-19,S7_8,zone_7,10.0,15.88,50.99,5.94,48.57,18.11,159.48
2025-01-20,S7_8,zone_7,10.0,9.24,72.33,6.16,49.11,15.57,206.77
2025-01-21,S7_8,zone_7,10.0,13.96,72.38,5.93,46.47,20.28,201.5
2025-01-22,S7_8,zone_7,10.0,13.29,59.32,6.12,47.82,19.83,185.4
2025-01-23,S7_8,zone_7,10.0,11.01,67.04,5.99,46.83,18.72,204.02
2025-01-24,S7_8,zone_7,10.0,17.62,71.34,6.21,46.9,12.81,204.97
2025-01-25,S7_8,zone_7,10.0,7.54,53.5,6.07,45.94,20.66,216.26
2025-01-26,S7_8,zone_7,10.0,10.87,66.95,6.02,45.29,17.38,207.63
2025-01-27,S7_8,zone_7,10.0,9.89,67.92,6.01,45.83,16.32,212.41
2025-01-28,S7_8,zone_7,10.0,12.95,50.77,6.05,46.66,21.95,201.97
2025-01-29,S7_8,zone_7,10.0,16.35,59.0,5.8,45.53,14.33,169.62
2025-01-30,S7_8,zone_7,10.0,9.38,54.76,6.08,45.08,19.26,165.91
2025-01-31,S7_8,zone_7,10.0,8.95,70.87,6.37,45.48,15.83,204.67
2025-02-01,S7_8,zone_7,10.0,15.17,72.32,5.98,45.49,13.18,199.65
2025-02-02,S7_8,zone_7,10.0,15.71,71.93,6.2,46.38,17.0,221.27
2025-02-03,S7_8,zone_7,10.0,7.02,73.49,6.04,47.01,19.48,199.6
2025-02-04,S7_8,zone_7,10.0,11.02,52.75,5.94,43.53,16.19,216.58
2025-02-05,S7_8,zone_7,10.0,6.21,60.16,6.26,44.29,13.51,204.33
2025-02-06,S7_8,zone_7,10.0,17.95,59.6,6.38,43.05,21.08,196.93
2025-02-07,S7_8,zone_7,10.0,8.31,66.15,6.41,43.17,16.03,210.45
2025-02-08,S7_8,zone_7,10.0,7.87,68.74,6.19,43.13,21.78,209.71
2025-02-09,S7_8,zone_7,10.0,14.53,65.56,6.08,43.88,18.62,203.65
2025-02-10,S7_8,zone_7,10.0,12.91,64.39,6.0,44.35,23.31,215.33
2025-02-11,S7_8,zone_7,10.0,15.88,60.07,6.17,45.77,18.44,182.56
2025-02-12,S7_8,zone_7,10.0,13.97,69.87,6.09,44.68,16.86,199.4
2025-02-13,S7_8,zone_7,10.0,17.3,72.65,5.95,45.83,17.93,185.93
2025-02-14,S7_8,zone_7,10.0,7.63,69.31,6.02,44.72,18.5,221.92
2025-02-15,S7_8,zone_7,10.0,14.11,60.43,6.21,44.13,21.38,224.4
2025-02-16,S7_8,zone_7,10.0,15.52,64.71,6.22,44.85,26.7,207.87
2025-02-17,S7_8,zone_7,10.0,15.39,57.5,6.29,42.14,25.44,202.41
2025-02-18,S7_8,zone_7,10.0,7.68,61.9,5.89,41.31,21.11,189.73
2025-02-19,S7_8,zone_7,10.0,11.45,63.51,5.93,40.01,16.78,189.85
2025-02-20,S7_8,zone_7,10.0,10.67,79.62,6.15,42.09,21.35,197.94
2025-02-21,S7_8,zone_7,10.0,6.96,63.22,6.1,40.66,14.25,197.7
2025-02-22,S7_8,zone_7,10.0,16.44,74.26,6.5,39.93,14.87,199.34
2025-02-23,S7_8,zone_7,10.0,6.0,50.07,6.26,41.55,15.8,193.0
2025-02-24,S7_8,zone_7,10.0,11.37,83.99,6.14,41.07,19.84,190.31
2025-02-25,S7_8,zone_7,10.0,16.15,70.4,6.02,42.82,17.59,176.08
2025-02-26,S7_8,zone_7,10.0,15.65,79.77,6.18,43.12,18.41,222.31
2025-02-27,S7_8,zone_7,10.0,19.89,70.01,6.23,41.58,21.36,190.46
2025-02-28,S7_8,zone_7,10.0,3.99,63.34,6.06,42.47,16.66,226.77
2025-03-01,S7_8,zone_7,10.0,25.23,58.14,6.02,42.18,17.52,197.28
2025-03-02,S7_8,zone_7,10.0,22.62,47.55,6.27,42.0,20.03,205.82
2025-03-03,S7_8,zone_7,10.0,24.77,45.09,6.07,41.38,14.66,220.62
2025-03-04,S7_8,zone_7,10.0,15.93,69.65,6.24,41.23,20.51,148.96
2025-03-05,S7_8,zone_7,10.0,15.12,49.22,6.34,40.42,24.52,212.53
2025-03-06,S7_8,zone_7,10.0,22.97,35.46,6.27,41.35,25.83,183.99
2025-03-07,S7_8,zone_7,10.0,22.88,52.21,5.97,41.79,21.02,170.67
2025-03-08,S7_8,zone_7,10.0,23.27,56.87,6.2,43.06,20.55,202.79
2025-03-09,S7_8,zone_7,10.0,21.84,47.73,6.3,43.21,16.02,191.05
2025-03-10,S7_8,zone_7,10.0,14.04,58.54,6.14,42.37,16.27,232.48
2025-03-11,S7_8,zone_7,10.0,17.67,45.12,6.05,44.6,16.64,204.18
2025-03-12,S7_8,zone_7,10.0,22.52,57.76,6.01,44.13,17.18,171.93
2025-03-13,S7_8,zone_7,10.0,22.03,68.91,6.25,42.65,18.35,216.26
2025-03-14,S7_8,zone_7,10.0,22.8,59.42,6.25,50.0,20.74,211.07
2025-03-15,S7_8,zone_7,10.0,20.01,69.82,5.97,50.0,10.0,191.05
2025-03-16,S7_8,zone_7,10.0,13.76,57.57,6.16,49.87,16.26,204.62
2025-03-17,S7_8,zone_7,10.0,18.91,66.95,6.0,48.54,21.68,213.15
2025-03-18,S7_8,zone_7,10.0,23.69,53.19,6.11,47.56,17.21,180.9
2025-03-19,S7_8,zone_7,10.0,16.97,45.97,6.34,45.29,16.72,180.55
2025-03-20,S7_8,zone_7,10.0,11.15,74.03,6.22,45.01,16.94,198.19
2025-03-21,S7_8,zone_7,10.0,10.81,54.96,6.39,43.12,16.55,217.76
2025-03-22,S7_8,zone_7,10.0,20.51,58.5,6.17,44.72,16.51,202.73
2025-03-23,S7_8,zone_7,10.0,17.55,56.4,5.95,45.54,24.03,199.42
2025-03-24,S7_8,zone_7,10.0,15.43,61.05,6.27,45.93,15.74,210.26
2025-03-25,S7_8,zone_7,10.0,9.41,62.39,5.98,46.95,16.19,223.71
2025-03-26,S7_8,zone_7,10.0,20.39,57.46,6.02,48.92,18.09,185.05
2025-03-27,S7_8,zone_7,10.0,16.23,57.43,6.15,48.75,18.26,155.36
2025-03-28,S7_8,zone_7,10.0,14.15,56.13,6.05,50.0,15.25,208.69
2025-03-29,S7_8,zone_7,10.0,13.38,58.97,6.29,49.24,16.31,159.29
2025-03-30,S7_8,zone_7,10.0,13.86,71.38,6.49,48.28,16.07,177.38
2025-03-31,S7_8,zone_7,10.0,22.06,55.69,6.09,47.27,15.48,167.23
2025-04-01,S7_8,zone_7,10.0,23.89,41.03,6.32,45.83,17.29,153.12
2025-04-02,S7_8,zone_7,10.0,14.85,48.06,6.1,47.15,18.78,210.37
2025-04-03,S7_8,zone_7,10.0,18.41,46.01,6.09,45.62,19.67,212.94
2025-04-04,S7_8,zone_7,10.0,13.59,60.58,6.37,43.85,25.29,180.47
2025-04-05,S7_8,zone_7,10.0,16.7,50.63,6.28,45.18,22.31,247.19
2025-04-06,S7_8,zone_7,10.0,24.63,53.68,6.04,43.98,16.43,163.21
2025-04-07,S7_8,zone_7,10.0,18.48,44.49,5.98,43.78,12.65,171.89
2025-04-08,S7_8,zone_7,10.0,15.85,59.76,6.34,44.24,13.06,219.37
2025-04-09,S7_8,zone_7,10.0,9.3,65.73,6.07,44.0,20.9,217.09
2025-04-10,S7_8,zone_7,10.0,20.77,43.41,6.15,46.25,18.07,216.15
2025-04-11,S7_8,zone_7,10.0,13.65,49.71,6.31,45.55,19.31,200.39
2025-04-12,S7_8,zone_7,10.0,11.8,59.91,6.33,45.98,13.85,160.31
2025-04-13,S7_8,zone_7,10.0,16.89,46.18,6.09,45.19,20.18,155.01
2025-04-14,S7_8,zone_7,10.0,16.06,53.97,6.13,45.03,19.49,180.75
2025-04-15,S7_8,zone_7,10.0,13.06,52.95,6.32,45.78,18.74,216.92
2025-04-16,S7_8,zone_7,10.0,20.36,44.59,6.23,43.79,21.1,223.66
2025-04-17,S7_8,zone_7,10.0,19.74,46.06,6.11,43.63,14.04,200.73
2025-04-18,S7_8,zone_7,10.0,20.15,40.01,6.16,43.12,14.76,196.64
2025-04-19,S7_8,zone_7,10.0,16.96,49.24,6.39,41.53,13.37,178.53
2025-04-20,S7_8,zone_7,10.0,11.17,59.04,6.09,41.48,20.34,178.59
2025-04-21,S7_8,zone_7,10.0,19.36,61.5,6.18,41.03,16.51,225.42
2025-04-22,S7_8,zone_7,10.0,13.73,49.42,6.23,41.24,12.69,188.26
2025-04-23,S7_8,zone_7,10.0,27.24,52.27,6.14,42.31,12.62,182.7
2025-04-24,S7_8,zone_7,10.0,13.99,57.94,6.05,43.04,13.22,197.98
2025-04-25,S7_8,zone_7,10.0,20.45,58.74,6.01,44.5,17.16,204.4
2025-04-26,S7_8,zone_7,10.0,17.67,57.46,5.96,43.06,15.59,160.24
2025-04-27,S7_8,zone_7,10.0,14.57,61.25,6.07,45.48,22.85,190.96
2025-04-28,S7_8,zone_7,10.0,12.48,49.78,6.28,47.03,13.68,207.83
2025-04-29,S7_8,zone_7,10.0,14.82,53.62,6.09,46.72,13.84,232.7
2025-04-30,S7_8,zone_7,10.0,20.59,61.97,6.06,46.47,18.34,160.34
2025-05-01,S7_8,zone_7,10.0,13.02,51.76,5.94,46.26,19.94,169.69
2025-05-02,S7_8,zone_7,10.0,17.6,56.17,6.07,47.04,17.81,232.82
2025-05-03,S7_8,zone_7,10.0,14.81,50.08,6.18,46.76,24.45,193.75
2025-05-04,S7_8,zone_7,10.0,21.25,56.84,6.14,46.79,18.71,202.56
2025-05-05,S7_8,zone_7,10.0,17.47,63.58,5.99,47.37,18.41,195.0
2025-05-06,S7_8,zone_7,10.0,19.72,52.3,5.99,47.71,16.71,177.57
2025-05-07,S7_8,zone_7,10.0,17.76,66.66,6.15,49.1,19.36,183.42
2025-05-08,S7_8,zone_7,10.0,19.56,55.98,6.18,49.38,19.87,197.82
2025-05-09,S7_8,zone_7,10.0,16.42,52.1,5.98,48.41,18.56,180.21
2025-05-10,S7_8,zone_7,10.0,13.19,56.12,6.31,44.29,20.4,191.96
2025-05-11,S7_8,zone_7,10.0,12.85,43.86,6.02,43.07,15.47,227.59
2025-05-12,S7_8,zone_7,10.0,21.04,56.48,6.14,43.6,17.21,231.62
2025-05-13,S7_8,zone_7,10.0,16.19,68.02,6.2,45.23,24.11,187.25
2025-05-14,S7_8,zone_7,10.01,12.03,63.87,6.12,43.56,18.71,177.47
2025-05-15,S7_8,zone_7,10.0,19.32,62.85,6.12,43.65,20.42,198.62
2025-05-16,S7_8,zone_7,10.0,21.57,48.64,6.07,44.05,17.43,186.9
2025-05-17,S7_8,zone_7,10.0,14.91,59.51,6.09,44.35,21.99,202.98
2025-05-18,S7_8,zone_7,10.0,22.43,56.02,6.3,41.29,17.76,169.56
2025-05-19,S7_8,zone_7,10.0,24.98,67.13,6.06,39.98,18.31,184.58
2025-05-20,S7_8,zone_7,10.0,18.58,48.1,6.1,40.68,12.27,215.15
2025-05-21,S7_8,zone_7,10.0,17.85,52.24,5.76,37.88,21.85,194.88
2025-05-22,S7_8,zone_7,10.0,15.05,48.22,5.96,36.54,15.38,199.05
2025-05-23,S7_8,zone_7,10.0,26.66,67.24,6.07,35.74,22.34,179.84
2025-05-24,S7_8,zone_7,10.0,19.92,48.86,6.15,36.21,13.65,174.45
2025-05-25,S7_8,zone_7,10.0,20.6,48.81,6.06,36.2,22.64,203.23
2025-05-26,S7_8,zone_7,10.0,15.94,60.77,5.99,37.77,18.81,207.93
2025-05-27,S7_8,zone_7,10.0,19.45,46.06,6.28,37.41,18.01,195.18
2025-05-28,S7_8,zone_7,10.0,24.86,48.73,6.0,38.19,15.34,188.51
2025-05-29,S7_8,zone_7,10.0,14.03,46.45,5.86,38.58,19.61,218.6
2025-05-30,S7_8,zone_7,10.0,13.05,48.07,6.33,37.61,15.94,155.41
2025-05-31,S7_8,zone_7,10.0,21.91,51.15,6.32,38.31,15.31,183.84
2025-06-01,S7_8,zone_7,10.0,27.57,45.67,6.13,40.41,17.6,191.05
2025-06-02,S7_8,zone_7,10.0,30.88,45.93,5.95,41.17,21.09,173.88
2025-06-03,S7_8,zone_7,10.0,36.08,37.19,6.45,43.31,23.44,153.58
2025-06-04,S7_8,zone_7,10.0,31.94,48.71,5.93,42.96,17.08,210.08
2025-06-05,S7_8,zone_7,10.0,28.78,42.71,6.17,44.42,14.59,192.99
2025-06-06,S7_8,zone_7,10.0,27.52,51.9,6.02,44.51,18.08,174.45
2025-06-07,S7_8,zone_7,10.0,34.86,43.94,6.16,44.83,16.63,168.41
2025-06-08,S7_8,zone_7,10.0,26.15,53.86,6.17,43.03,18.26,186.3
2025-06-09,S7_8,zone_7,10.0,32.05,33.51,6.12,41.33,19.34,184.57
2025-06-10,S7_8,zone_7,10.0,29.74,54.06,5.99,42.05,19.02,189.86
2025-06-11,S7_8,zone_7,10.0,30.44,56.17,6.22,41.71,19.11,215.55
2025-06-12,S7_8,zone_7,10.0,27.03,35.54,6.0,50.0,12.88,165.79
2025-06-13,S7_8,zone_7,10.0,21.52,42.29,6.18,50.0,16.06,184.18
2025-06-14,S7_8,zone_7,10.0,27.77,49.61,5.99,50.0,20.18,188.37
2025-06-15,S7_8,zone_7,10.0,22.55,47.0,6.08,48.41,18.94,172.54
2025-06-16,S7_8,zone_7,10.0,26.07,56.5,6.07,47.34,12.11,172.6
2025-06-17,S7_8,zone_7,10.0,22.47,41.28,6.08,46.98,20.65,202.94
2025-06-18,S7_8,zone_7,10.0,24.28,56.49,5.73,47.63,12.23,169.43
2025-06-19,S7_8,zone_7,10.0,31.62,53.99,6.11,47.55,22.69,177.88
2025-06-20,S7_8,zone_7,10.0,28.29,49.44,6.18,46.88,17.4,171.45
2025-06-21,S7_8,zone_7,10.0,32.14,46.94,5.94,45.53,15.43,198.66
2025-06-22,S7_8,zone_7,10.0,30.8,54.46,5.98,44.08,17.86,202.48
2025-06-23,S7_8,zone_7,10.0,33.88,53.82,6.28,45.12,15.96,196.51
2025-06-24,S7_8,zone_7,10.0,28.87,50.23,6.09,44.7,17.31,164.37
2025-06-25,S7_8,zone_7,10.0,27.43,35.08,5.96,45.55,12.64,222.58
2025-06-26,S7_8,zone_7,10.0,20.6,44.83,6.23,45.38,13.8,153.31
2025-06-27,S7_8,zone_7,10.0,22.34,55.93,6.33,46.15,15.83,161.74
2025-06-28,S7_8,zone_7,10.0,29.04,51.86,5.98,46.88,14.67,179.33
2025-06-29,S7_8,zone_7,10.0,31.86,59.95,5.84,44.57,19.74,187.39
2025-06-30,S7_8,zone_7,10.0,33.56,57.34,6.15,44.28,20.22,212.92
2025-07-01,S7_8,zone_7,10.0,23.77,45.34,6.03,43.62,21.25,188.37
2025-07-02,S7_8,zone_7,10.0,31.44,44.31,6.2,45.25,19.9,175.74
2025-07-03,S7_8,zone_7,10.0,25.22,47.82,5.88,43.47,17.15,169.3
2025-07-04,S7_8,zone_7,10.0,24.17,30.08,5.98,43.06,19.09,185.89
2025-07-05,S7_8,zone_7,10.0,25.76,41.81,6.12,42.96,21.75,200.59
2025-07-06,S7_8,zone_7,10.0,22.77,35.65,5.8,44.58,13.27,169.8
2025-07-07,S7_8,zone_7,10.0,28.26,36.85,5.76,46.54,16.93,194.08
2025-07-08,S7_8,zone_7,10.0,18.39,42.17,5.91,48.95,19.29,184.02
2025-07-09,S7_8,zone_7,10.0,20.71,50.38,6.04,49.23,16.33,232.74
2025-07-10,S7_8,zone_7,10.0,36.42,42.35,5.79,49.99,20.12,174.74
2025-07-11,S7_8,zone_7,10.0,30.13,44.33,6.08,49.07,20.51,187.72
2025-07-12,S7_8,zone_7,10.0,31.03,40.19,6.23,48.32,14.22,169.89
2025-07-13,S7_8,zone_7,10.0,30.42,40.2,6.05,48.84,19.02,166.08
2025-07-14,S7_8,zone_7,10.0,20.46,30.0,5.77,49.01,15.69,179.67
2025-07-15,S7_8,zone_7,10.0,24.25,46.61,6.05,50.0,16.94,199.39
2025-07-16,S7_8,zone_7,10.0,21.97,48.68,6.24,49.57,13.36,194.96
2025-07-17,S7_8,zone_7,10.0,28.57,39.86,6.18,49.01,17.07,175.71
2025-07-18,S7_8,zone_7,10.0,23.06,38.83,6.03,47.96,18.93,181.04
2025-07-19,S7_8,zone_7,10.0,33.3,47.43,6.03,46.35,13.23,195.78
2025-07-20,S7_8,zone_7,10.0,24.06,56.54,5.99,44.23,22.15,182.3
2025-07-21,S7_8,zone_7,10.0,33.15,55.95,5.8,43.99,16.11,219.39
2025-07-22,S7_8,zone_7,10.0,28.61,30.0,5.73,46.14,23.49,197.64
2025-07-23,S7_8,zone_7,10.0,17.93,49.21,6.34,45.44,21.08,191.28
2025-07-24,S7_8,zone_7,10.0,19.29,52.87,6.04,44.34,19.53,210.16
2025-07-25,S7_8,zone_7,10.0,32.92,40.74,5.93,42.42,18.64,199.17
2025-07-26,S7_8,zone_7,10.0,34.26,39.28,5.83,42.87,19.12,186.14
2025-07-27,S7_8,zone_7,10.0,31.22,54.62,5.83,45.38,13.93,197.66
2025-07-28,S7_8,zone_7,10.0,34.66,36.92,5.94,44.2,19.18,194.13
2025-07-29,S7_8,zone_7,10.0,31.93,30.26,6.09,44.16,19.76,190.53
2025-07-30,S7_8,zone_7,10.0,22.17,51.58,6.05,43.7,20.87,192.89
2025-07-31,S7_8,zone_7,10.0,30.74,59.29,5.95,45.04,23.51,214.23
2025-08-01,S7_8,zone_7,10.0,29.65,41.91,6.11,45.33,14.37,167.77
2025-08-02,S7_8,zone_7,10.0,26.08,32.95,6.04,44.85,17.69,211.47
2025-08-03,S7_8,zone_7,10.0,37.08,53.43,6.19,46.28,19.12,163.5
2025-08-04,S7_8,zone_7,10.0,30.65,40.28,6.03,44.92,20.09,175.08
2025-08-05,S7_8,zone_7,10.0,22.74,48.04,6.01,45.39,19.87,186.22
2025-08-06,S7_8,zone_7,10.0,22.67,48.46,5.8,44.65,20.01,193.16
2025-08-07,S7_8,zone_7,10.0,31.37,49.27,5.89,43.04,12.57,200.75
2025-08-08,S7_8,zone_7,10.0,24.69,55.34,6.04,43.49,14.74,209.32
2025-08-09,S7_8,zone_7,10.0,22.16,52.77,6.02,44.69,23.68,182.95
2025-08-10,S7_8,zone_7,10.0,24.81,31.03,5.93,47.09,14.35,170.05
2025-08-11,S7_8,zone_7,10.0,36.87,42.95,6.03,45.25,20.89,191.21
2025-08-12,S7_8,zone_7,10.0,25.62,44.32,6.18,43.53,13.43,185.63
2025-08-13,S7_8,zone_7,10.0,20.38,57.26,5.78,45.81,14.53,204.21
